NOMS	((1, ('modique', 'A')), 1)
NOMS	((1, ('Fosse', 'N')), 1)
NOMS	((-1, ('rude', 'A')), 1)
NOMS	((1, ('Jacques-Gobert', 'N')), 1)
NOMS	((1, ('travailleur', 'N')), 1)
NOMS	((-1, ('indigner', 'V')), 1)
NOMS	((-1, ('postier', 'N')), 1)
NOMS	((1, ('2010', 'N')), 1)
NOMS	((-1, ('28-15', 'A')), 1)
NOMS	((-1, ('meziere', 'N')), 1)
NOMS	((-1, ('22-20', 'A')), 1)
NOMS	((1, ('Brogard', 'N')), 1)
NOMS	((-1, ('Ilse', 'N')), 1)
NOMS	((-1, ('vivre', 'A')), 1)
NOMS	((1, ('Pete', 'N')), 1)
NOMS	((1, ('dépôt', 'N')), 1)
NOMS	((1, ('Divol', 'N')), 1)
NOMS	((1, ('Isler-Béguin', 'N')), 1)
NOMS	((1, ('Desray', 'N')), 1)
NOMS	((1, ('Tschan', 'N')), 1)
NOMS	((1, ('design', 'N')), 1)
NOMS	((1, ('monétique', 'N')), 1)
NOMS	((1, ('MBO', 'N')), 1)
NOMS	((1, ('Ménard', 'N')), 1)
NOMS	((-1, ('badminton', 'N')), 1)
NOMS	((1, ('01', 'A')), 1)
NOMS	((1, ('clôturer', 'V')), 1)
NOMS	((1, ('chirurgical', 'A')), 1)
NOMS	((1, ('niçois', 'A')), 1)
NOMS	((1, ('60-70', 'A')), 1)
NOMS	((1, ('Queuche', 'N')), 1)
NOMS	((1, ('Loja', 'N')), 1)
NOMS	((1, ('Figenwald', 'N')), 1)
NOMS	((1, ('ÙRéduit', 'N')), 1)
NOMS	((1, ('Lahache', 'N')), 1)
NOMS	((1, ('Social', 'N')), 1)
NOMS	((1, ('Millon', 'N')), 1)
NOMS	((1, ('Moscovici', 'N')), 1)
NOMS	((-1, ('bibliotheque', 'N')), 1)
NOMS	((-1, ('Buckingham', 'N')), 1)
NOMS	((-1, ('Teran', 'N')), 1)
NOMS	((-1, ('mamie', 'N')), 1)
NOMS	((-1, ('Peseux', 'N')), 1)
NOMS	((1, ('Perben', 'N')), 1)
NOMS	((1, ('burlesque', 'A')), 1)
NOMS	((1, ('diminuer', 'V')), 1)
NOMS	((1, ('même', 'ADV')), 1)
NOMS	((1, ('Luc', 'N')), 1)
NOMS	((1, ('rédiger', 'V')), 1)
NOMS	((-1, ('Anise', 'N')), 1)
NOMS	((1, ('28-19', 'A')), 1)
NOMS	((-1, ('trio', 'N')), 1)
NOMS	((1, ('Coster', 'N')), 1)
NOMS	((1, ('scénique', 'A')), 1)
NOMS	((1, ('juin', 'N')), 1)
NOMS	((1, ('interconsulaire', 'ADV')), 1)
NOMS	((1, ('Etlicher', 'N')), 1)
NOMS	((1, ('Chatillon', 'N')), 1)
NOMS	((-1, ('feu', 'N')), 1)
NOMS	((1, ('solde', 'N')), 1)
NOMS	((-1, ('ni', 'ADV')), 1)
NOMS	((-1, ('Ergul', 'N')), 1)
NOMS	((-1, ('Millière', 'N')), 1)
NOMS	((1, ('donneur', 'N')), 1)
NOMS	((1, ('Sylviane', 'N')), 1)
NOMS	((1, ('03.83.55.12.08', 'A')), 1)
NOMS	((-1, ('15-9', 'N')), 1)
NOMS	((1, ('Mon-désert', 'N')), 1)
NOMS	((-1, ('Héléne', 'N')), 1)
NOMS	((1, ('résilier', 'V')), 1)
NOMS	((1, ('19-00', 'N')), 1)
NOMS	((1, ('Rocképine', 'N')), 1)
NOMS	((-1, ('britannique', 'N')), 1)
NOMS	((1, ('LONDRES', 'N')), 1)
NOMS	((1, ('quinquennal', 'A')), 1)
NOMS	((-1, ('toussaint', 'A')), 1)
NOMS	((1, ('Goria', 'N')), 1)
NOMS	((-1, ('vingt-six', 'A')), 1)
NOMS	((1, ('attendrissant', 'A')), 1)
NOMS	((1, ('Plume', 'N')), 1)
NOMS	((1, ('Dombasle', 'N')), 1)
NOMS	((-1, ('Inès', 'N')), 1)
NOMS	((-1, ('poser', 'V')), 1)
NOMS	((1, ('Notre-Dame', 'N')), 1)
NOMS	((1, ('mandataire', 'N')), 1)
NOMS	((1, ('Berthelot', 'N')), 1)
NOMS	((-1, ('personnellement', 'ADV')), 1)
NOMS	((1, ('Moreau', 'N')), 1)
NOMS	((-1, ('2003', 'N')), 1)
NOMS	((1, ('vibrer', 'V')), 1)
NOMS	((-1, ('triplette', 'N')), 1)
NOMS	((-1, ('séquence', 'N')), 1)
NOMS	((-1, ('rempoissonnement', 'N')), 1)
NOMS	((-1, ('isabel', 'A')), 1)
NOMS	((1, ('Saler', 'N')), 1)
NOMS	((-1, ('Alicia', 'N')), 1)
NOMS	((1, ('embarrasser', 'V')), 1)
NOMS	((1, ('restreindre', 'A')), 1)
NOMS	((1, ('marketing', 'N')), 1)
NOMS	((-1, ('URAPEI', 'N')), 1)
NOMS	((1, ('Prodessa', 'N')), 1)
NOMS	((1, ('Bru', 'N')), 1)
NOMS	((1, ('praliner', 'V')), 1)
NOMS	((1, ('Gaillot', 'N')), 1)
NOMS	((1, ('03.81.96.68.13', 'A')), 1)
NOMS	((1, ('Kientz', 'N')), 1)
NOMS	((-1, ('meurtrier', 'A')), 1)
NOMS	((-1, ('innovation', 'N')), 1)
NOMS	((1, ('verdâtre', 'A')), 1)
NOMS	((1, ('fictif', 'A')), 1)
NOMS	((1, ('prévaloir', 'V')), 1)
NOMS	((1, ('Goudon', 'N')), 1)
NOMS	((1, ('Purcell', 'N')), 1)
NOMS	((-1, ('Raphaëlle', 'N')), 1)
NOMS	((-1, ('yoga', 'N')), 1)
NOMS	((-1, ('frambouhan', 'N')), 1)
NOMS	((-1, ('pelissier', 'ADV')), 1)
NOMS	((1, ('brancher', 'A')), 1)
NOMS	((1, ('Devillairs', 'N')), 1)
NOMS	((1, ('Lepage', 'N')), 1)
NOMS	((-1, ('Henrion', 'N')), 1)
NOMS	((-1, ('lent', 'A')), 1)
NOMS	((1, ('intact', 'A')), 1)
NOMS	((1, ('électroacoustique', 'A')), 1)
NOMS	((1, ('lure', 'N')), 1)
NOMS	((-1, ('Vers', 'N')), 1)
NOMS	((1, ('Angot', 'N')), 1)
NOMS	((1, ('aveugle', 'A')), 1)
NOMS	((1, ('Seedorf', 'N')), 1)
NOMS	((1, ('fauve', 'A')), 1)
NOMS	((-1, ('patchwork', 'N')), 1)
NOMS	((-1, ('gérant', 'N')), 1)
NOMS	((-1, ('livrer', 'V')), 1)
NOMS	((-1, ('SAS', 'N')), 1)
NOMS	((1, ('parc', 'N')), 1)
NOMS	((1, ('Hocquart', 'N')), 1)
NOMS	((1, ('parasite', 'N')), 1)
NOMS	((-1, ('Lee', 'N')), 1)
NOMS	((1, ('Brunelli', 'N')), 1)
NOMS	((1, ('Pussini', 'N')), 1)
NOMS	((1, ('en_même_temps', 'ADV')), 1)
NOMS	((1, ('Macarons', 'N')), 1)
NOMS	((1, ('Rouiller', 'N')), 1)
NOMS	((1, ('Medvedkin', 'A')), 1)
NOMS	((-1, ('suer', 'V')), 1)
NOMS	((-1, ('burkinabé', 'A')), 1)
NOMS	((-1, ('glacerie', 'A')), 1)
