NOMS	-0.9808292530117262
NOMS	-0.8472978603872037
NOMS	-0.8754687373538999
NOMS	-0.8266785731844679
NOMS	-0.8109302162163288
NOMS	-3.2771447329921766
NOMS	-2.70805020110221
NOMS	-2.341805806147327
NOMS	-2.277267285009756
NOMS	-1.5040773967762742
NOMS	-1.5686159179138452
NOMS	-2.2335922215070942
NOMS	-2.6855773452501515
NOMS	-2.3405643410592623
NOMS	-2.1400661634962708
NOMS	-1.4816045409242156
NOMS	-1.7730673362159024
NOMS	-1.0296194171811581
NOMS	-3.577326968208189
NOMS	-3.6888794541139363
NOMS	-3.258096538021482
NOMS	-2.5494451709255714
NOMS	-2.4849066497880004
NOMS	-2.9444389791664407
NOMS	-1.2321436812926323
NOMS	-1.6916760106710724
NOMS	-3.376656272746038
NOMS	-3.9889840465642745
NOMS	-2.3978952727983707
NOMS	-2.7362210780689065
NOMS	-1.9459101490553135
NOMS	-1.9616585060234524
NOMS	-1.916922612182061
NOMS	-1.8971199848858813
NOMS	-1.1451323043030026
NOMS	-1.466337068793427
NOMS	-3.4657359027997265
NOMS	-3.289644895756408
NOMS	-3.970291913552122
NOMS	-3.4011973816621555
NOMS	-2.2129729343043585
NOMS	-2.830112566377968
NOMS	-2.1972245773362196
NOMS	-2.717528945056754
NOMS	-2.9704144655697013
NOMS	-1.7376922479577792
NOMS	-2.174751721484161
NOMS	-2.833213344056216
NOMS	-2.9267394020670396
NOMS	-1.6739764335716716
NOMS	-1.6094379124341003
NOMS	-1.7227665977411035
NOMS	-3.1780538303479458
NOMS	-3.033711521619207
NOMS	-5.7745515455444085
NOMS	-1.5869650565820417
NOMS	-4.270474148768134
NOMS	-4.68213122712422
NOMS	-1.9095425048844386
NOMS	-1.9740810260220096
NOMS	-3.001962823304627
NOMS	-3.951243718581427
NOMS	-2.5902671654458267
NOMS	-2.639057329615259
NOMS	-0.6931471805599453
NOMS	-0.8183103235139514
NOMS	-0.916290731874155
NOMS	-0.9444616088408514
NOMS	-0.9614111671546247
NOMS	-0.8649974374866046
NOMS	-0.9555114450274363
NOMS	-1.845826690498331
NOMS	-1.3217558399823195
NOMS	-3.0910424533583156
NOMS	-2.890371757896165
NOMS	-2.159484249353372
NOMS	-1.7047480922384253
NOMS	-1.6376087894007967
NOMS	-4.663439094112067
NOMS	-4.1588830833596715
NOMS	-1.2992829841302609
NOMS	-3.5263605246161616
NOMS	-3.982792076316353
NOMS	-3.6635616461296463
NOMS	-2.367123614131617
NOMS	-1.252762968495368
NOMS	-1.0498221244986778
NOMS	-1.0986122886681098
NOMS	-1.1921383466789333
NOMS	-1.1631508098056809
NOMS	-2.3025850929940455
NOMS	-2.871679624884012
NOMS	-1.55814461804655
NOMS	-1.8718021769015913
NOMS	-3.7596485250021434
NOMS	-2.4423470353692043
NOMS	-1.463255402256019
NOMS	-1.9678890557740887
NOMS	-3.784189633918261
NOMS	-3.332204510175204
NOMS	-2.0794415416798357
NOMS	-2.538973871058276
NOMS	-2.8526314299133175
NOMS	-1.6486586255873816
NOMS	-1.540445040947149
NOMS	-4.6759392568762985
NOMS	-1.9924301646902063
NOMS	-4.356708826689592
NOMS	-3.9027493686428167
NOMS	-3.58351893845611
NOMS	-2.706498610410791
NOMS	-1.4469189829363254
NOMS	-1.221214610760442
NOMS	-1.8562979903656263
NOMS	-3.5648268054439574
NOMS	-2.995732273553991
NOMS	-2.2512917986064953
NOMS	-2.5649493574615367
NOMS	-1.791759469228055
NOMS	-1.2039728043259361
NOMS	-4.388257184424518
NOMS	-4.02535169073515
NOMS	-3.1354942159291497
NOMS	-3.295836866004329
NOMS	-2.043073897508961
NOMS	-2.4277482359480516
NOMS	-6.467698726104354
NOMS	-5.369086437436244
NOMS	-4.858260813670253
NOMS	-3.6375861597263857
NOMS	-2.772588722239781
NOMS	-1.3862943611198906
VERBES	0.0
VERBES	1.791759469228055
VERBES	0.6931471805599453
VERBES	1.0986122886681098
VERBES	4.110873864173311
VERBES	2.0794415416798357
VERBES	2.772588722239781
VERBES	3.5263605246161616
VERBES	1.3862943611198906
VERBES	1.9459101490553132
VERBES	2.5649493574615367
VERBES	3.6375861597263857
VERBES	2.1972245773362196
VERBES	2.9444389791664403
VERBES	2.6390573296152584
VERBES	2.302585092994046
VERBES	2.70805020110221
VERBES	1.6094379124341003
ADJECTIVES	-0.8754687373538999
ADJECTIVES	-0.7820946665764414
ADJECTIVES	-0.9808292530117262
ADJECTIVES	-1.5198257537444133
ADJECTIVES	-2.70805020110221
ADJECTIVES	-2.772588722239781
ADJECTIVES	-1.5040773967762742
ADJECTIVES	-3.713572066704308
ADJECTIVES	-2.46080909820894
ADJECTIVES	-2.2335922215070942
ADJECTIVES	-1.4816045409242156
ADJECTIVES	-1.0296194171811581
ADJECTIVES	-3.4446824936018943
ADJECTIVES	-3.258096538021482
ADJECTIVES	-2.4849066497880004
ADJECTIVES	-2.9444389791664407
ADJECTIVES	-2.806111414278425
ADJECTIVES	-1.2809338454620642
ADJECTIVES	-4.51085950651685
ADJECTIVES	-1.6916760106710724
ADJECTIVES	-3.828641396489095
ADJECTIVES	-2.3978952727983707
ADJECTIVES	-1.6529230243738393
ADJECTIVES	-1.9459101490553135
ADJECTIVES	-1.1451323043030026
ADJECTIVES	-1.8971199848858813
ADJECTIVES	-1.466337068793427
ADJECTIVES	-3.4657359027997265
ADJECTIVES	-2.1972245773362196
ADJECTIVES	-4.406719247264253
ADJECTIVES	-3.4339872044851463
ADJECTIVES	-2.9267394020670396
ADJECTIVES	-2.181224235989778
ADJECTIVES	-1.6739764335716716
ADJECTIVES	-1.6094379124341003
ADJECTIVES	-2.6149597780361984
ADJECTIVES	-5.204006687076795
ADJECTIVES	-3.6375861597263857
ADJECTIVES	-2.639057329615259
ADJECTIVES	-0.6931471805599453
ADJECTIVES	-0.7041970167465302
ADJECTIVES	-0.916290731874155
ADJECTIVES	-1.3862943611198906
ADJECTIVES	-3.0910424533583156
ADJECTIVES	-2.159484249353372
ADJECTIVES	-1.7047480922384253
ADJECTIVES	-1.6376087894007967
ADJECTIVES	-4.127134385045092
ADJECTIVES	-1.5988558031035636
ADJECTIVES	-1.0986122886681098
ADJECTIVES	-2.3025850929940455
ADJECTIVES	-1.8718021769015913
ADJECTIVES	-3.3081069585961433
ADJECTIVES	-1.0116009116784799
ADJECTIVES	-3.332204510175204
ADJECTIVES	-2.0149030205422647
ADJECTIVES	-2.0794415416798357
ADJECTIVES	-1.540445040947149
ADJECTIVES	-3.0204248861443626
ADJECTIVES	-3.58351893845611
ADJECTIVES	-2.0476928433652555
ADJECTIVES	-2.2192034840549946
ADJECTIVES	-1.8562979903656263
ADJECTIVES	-3.028522096376982
ADJECTIVES	-2.5649493574615367
ADJECTIVES	-2.995732273553991
ADJECTIVES	-1.791759469228055
ADJECTIVES	-1.6314168191528755
ADJECTIVES	-1.2039728043259361
ADJECTIVES	-4.02535169073515
ADJECTIVES	-3.1354942159291497
ADJECTIVES	-2.02595285672885
ADJECTIVES	-1.5735059032080372
ADJECTIVES	-4.543294782270004
ADJECTIVES	-3.4011973816621555
ADJECTIVES	-2.890371757896165
ADJECTIVES	-1.593088774432571
ADVERBES	-0.6931471805599453
ADVERBES	-0.916290731874155
ADVERBES	-1.3862943611198906
ADVERBES	-3.4657359027997265
ADVERBES	-3.784189633918261
ADVERBES	-3.0910424533583156
ADVERBES	-2.772588722239781
ADVERBES	-2.890371757896165
ADVERBES	-2.1972245773362196
ADVERBES	-2.0149030205422647
ADVERBES	-2.0794415416798357
ADVERBES	-2.001480000210124
ADVERBES	-2.6946271807700692
ADVERBES	-1.5040773967762742
ADVERBES	-2.70805020110221
ADVERBES	-1.1962507582320256
ADVERBES	-1.889397938791971
ADVERBES	-1.540445040947149
ADVERBES	-3.4863551900024623
ADVERBES	-2.367123614131617
ADVERBES	-2.6855773452501515
ADVERBES	-1.8562979903656263
ADVERBES	-1.6094379124341003
ADVERBES	-1.0986122886681098
ADVERBES	-3.7612001156935624
ADVERBES	-3.1780538303479458
ADVERBES	-3.6109179126442243
ADVERBES	-3.6888794541139363
ADVERBES	-2.4849066497880004
ADVERBES	-2.9755295662364714
ADVERBES	-2.995732273553991
ADVERBES	-2.917770732084279
ADVERBES	-2.3025850929940455
ADVERBES	-1.791759469228055
ADVERBES	-1.8971199848858813
ADVERBES	-1.2685113254635072
ADVERBES	-4.584967478670572
ADVERBES	-4.454347296253507
ADVERBES	-4.304065093204169
ADVERBES	-3.1986731175506815
ADVERBES	-3.891820298110627
ADVERBES	-3.20545280453606
ADVERBES	-2.639057329615259
ADVERBES	-2.512305623976115
ADVERBES	-1.9459101490553135
ADVERBES	-4.0943445622221
ADVERBES	-3.4011973816621555
ADVERBES	-2.505525936990736
ADVERBES	-1.8123787564307907
