NOMS	((1, ('Prasad', 'N')), 1)
NOMS	((1, ('Météo', 'N')), 1)
NOMS	((1, ('sur', 'A')), 1)
NOMS	((-1, ('externat', 'N')), 1)
NOMS	((1, ('-départ', 'N')), 1)
NOMS	((1, ('Barthelèmy', 'N')), 1)
NOMS	((1, ('fossile', 'A')), 1)
NOMS	((-1, ('N.1', 'A')), 1)
NOMS	((1, ('Gueugnon', 'N')), 1)
NOMS	((1, ('remplacer', 'V')), 1)
NOMS	((1, ('mathématique', 'A')), 1)
NOMS	((-1, ('bis', 'A')), 1)
NOMS	((-1, ('Villemin', 'N')), 1)
NOMS	((1, ('2-9', 'A')), 1)
NOMS	((1, ('RPR-DL', 'N')), 1)
NOMS	((1, ('10.842', 'A')), 1)
NOMS	((1, ('sec', 'A')), 1)
NOMS	((1, ('Derrez', 'N')), 1)
NOMS	((1, ('sécurité', 'N')), 1)
NOMS	((1, ('scarponais', 'A')), 1)
NOMS	((1, ('Fermet', 'N')), 1)
NOMS	((1, ('Homécourt', 'N')), 1)
NOMS	((-1, ('Andy', 'N')), 1)
NOMS	((1, ('Bagnier', 'N')), 1)
NOMS	((1, ('Spada', 'N')), 1)
NOMS	((-1, ('Ascension', 'N')), 1)
NOMS	((1, ('tailler', 'V')), 1)
NOMS	((-1, ('Lepuix-', 'N')), 1)
NOMS	((-1, ('Toul-PTT', 'N')), 1)
NOMS	((1, ('Hamza', 'N')), 1)
NOMS	((-1, ('galerie', 'N')), 1)
NOMS	((1, ('Claude-de-Lisle', 'N')), 1)
NOMS	((-1, ('cmp', 'N')), 1)
NOMS	((1, ('Noémie', 'N')), 1)
NOMS	((1, ('recensement', 'N')), 1)
NOMS	((-1, ('interpréte', 'ADV')), 1)
NOMS	((-1, ('Song', 'N')), 1)
NOMS	((1, ('paisible', 'A')), 1)
NOMS	((-1, ('Saint-Vitois', 'N')), 1)
NOMS	((1, ('Rossi', 'N')), 1)
NOMS	((1, ('sembler', 'V')), 1)
NOMS	((1, ('Drouard', 'N')), 1)
NOMS	((1, ('voûter', 'V')), 1)
NOMS	((1, ('réponse', 'N')), 1)
NOMS	((1, ('Mostefaoui', 'N')), 1)
NOMS	((1, ('pièce', 'N')), 1)
NOMS	((1, ('enjouer', 'A')), 1)
NOMS	((-1, ('interparoissial', 'A')), 1)
NOMS	((1, ('Rencontre', 'N')), 1)
NOMS	((1, ('Techni', 'N')), 1)
NOMS	((1, ('Haut-Saônois', 'N')), 1)
NOMS	((1, ('défoncer', 'A')), 1)
NOMS	((1, ('scruter', 'V')), 1)
NOMS	((1, ('Brandelise', 'N')), 1)
NOMS	((1, ('Mercet', 'N')), 1)
NOMS	((1, ('vocal', 'A')), 1)
NOMS	((1, ('montagneux', 'A')), 1)
NOMS	((1, ('torche', 'N')), 1)
NOMS	((1, ('Amsallem', 'N')), 1)
NOMS	((1, ('Leblanc', 'N')), 1)
NOMS	((1, ('cubain', 'A')), 1)
NOMS	((1, ('occuper', 'V')), 1)
NOMS	((1, ('diffuser', 'V')), 1)
NOMS	((1, ('Ribeyre', 'N')), 1)
NOMS	((1, ('Benoît', 'N')), 1)
NOMS	((1, ('affouage', 'N')), 1)
NOMS	((1, ('centre', 'N')), 1)
NOMS	((-1, ('vite', 'ADV')), 1)
NOMS	((1, ('Ponçot', 'N')), 1)
NOMS	((-1, ('Murat', 'N')), 1)
NOMS	((1, ('Hitsch', 'N')), 1)
NOMS	((-1, ('Ex-Succursale', 'N')), 1)
NOMS	((1, ('cédex', 'ADV')), 1)
NOMS	((1, ('prochain', 'A')), 1)
NOMS	((1, ('Mea', 'N')), 1)
NOMS	((-1, ('triennal', 'A')), 1)
NOMS	((1, ('Chaudron', 'N')), 1)
NOMS	((1, ('SALETTE', 'N')), 1)
NOMS	((-1, ('potentiel', 'A')), 1)
NOMS	((1, ('Saint-Louis', 'N')), 1)
NOMS	((-1, ('Jean-Aimé', 'N')), 1)
NOMS	((1, ('115e', 'A')), 1)
NOMS	((1, ('hésiter', 'V')), 1)
NOMS	((-1, ('es', 'N')), 1)
NOMS	((1, ('DECOUVERTE', 'N')), 1)
NOMS	((1, ('continuer', 'V')), 1)
NOMS	((1, ('1724e', 'A')), 1)
NOMS	((1, ('Mantaux', 'N')), 1)
NOMS	((1, ('étoiler', 'A')), 1)
NOMS	((1, ('Hoffstetter', 'N')), 1)
NOMS	((-1, ('Vincenzi', 'N')), 1)
NOMS	((1, ('réclamer', 'V')), 1)
NOMS	((1, ('Celerier', 'N')), 1)
NOMS	((1, ('Kata', 'N')), 1)
NOMS	((-1, ('magasin', 'N')), 1)
NOMS	((1, ('Lorient', 'N')), 1)
NOMS	((1, ('Marina', 'N')), 1)
NOMS	((1, ('Castaing', 'N')), 1)
NOMS	((1, ('St', 'N')), 1)
NOMS	((1, ('accumuler', 'V')), 1)
NOMS	((1, ('..', 'A')), 1)
NOMS	((-1, ('barbecue', 'N')), 1)
NOMS	((-1, ('confondre', 'V')), 1)
NOMS	((1, ('Copernic', 'N')), 1)
NOMS	((-1, ('fiscal', 'A')), 1)
NOMS	((-1, ('Karème', 'N')), 1)
NOMS	((1, ('colorer', 'A')), 1)
NOMS	((1, ('Rousse', 'N')), 1)
NOMS	((1, ('Comtoise', 'N')), 1)
NOMS	((1, ('Dacoury', 'N')), 1)
NOMS	((1, ('274', 'A')), 1)
NOMS	((1, ('Algérie-Tunisie-Maroc-', 'N')), 1)
NOMS	((1, ('numérique', 'A')), 1)
NOMS	((1, ('collecte', 'N')), 1)
NOMS	((1, ('éclaircir', 'V')), 1)
NOMS	((1, ('Semprun', 'N')), 1)
NOMS	((-1, ('Sancey-le-Grand', 'N')), 1)
NOMS	((-1, ('prénommer', 'V')), 1)
NOMS	((1, ('Dié', 'N')), 1)
NOMS	((-1, ('mehdi', 'N')), 1)
NOMS	((1, ('Bardin', 'N')), 1)
NOMS	((1, ('Expression', 'N')), 1)
NOMS	((-1, ('Khalid', 'N')), 1)
NOMS	((1, ('Thérèse', 'N')), 1)
NOMS	((1, ('éclairer', 'V')), 1)
NOMS	((1, ('Ferrié', 'N')), 1)
NOMS	((1, ('annonciateur', 'A')), 1)
NOMS	((1, ('Nunge', 'N')), 1)
NOMS	((1, ('fox', 'N')), 1)
NOMS	((1, ('Tondeur', 'N')), 1)
NOMS	((1, ('Weber', 'N')), 1)
NOMS	((1, ('traitress', 'A')), 1)
NOMS	((1, ('Jalmain', 'N')), 1)
NOMS	((1, ('Desmont', 'N')), 1)
NOMS	((1, ('avant-garde', 'N')), 1)
NOMS	((1, ('lorientai', 'A')), 1)
NOMS	((1, ('Spéléo', 'N')), 1)
NOMS	((1, ('Bellevret', 'N')), 1)
NOMS	((1, ('Aydemoi', 'N')), 1)
NOMS	((1, ('Metzger', 'N')), 1)
NOMS	((1, ('Aix', 'N')), 1)
NOMS	((-1, ('V', 'A')), 1)
NOMS	((1, ('Jacquet', 'N')), 1)
NOMS	((-1, ('arche', 'N')), 1)
NOMS	((1, ('culinaire', 'A')), 1)
NOMS	((1, ('Jean-Noël', 'N')), 1)
NOMS	((1, ('Debrot', 'N')), 1)
NOMS	((1, ('Saint-Lazare', 'N')), 1)
NOMS	((-1, ('Musique', 'A')), 1)
NOMS	((1, ('plongeant', 'A')), 1)
NOMS	((1, ('Dollet', 'N')), 1)
NOMS	((1, ('César', 'N')), 1)
NOMS	((1, ('Notre-Dame-de-Lourdes', 'N')), 1)
NOMS	((1, ('UESP', 'N')), 1)
NOMS	((1, ('canoë', 'N')), 1)
NOMS	((-1, ('dan', 'N')), 1)
NOMS	((1, ('étude', 'N')), 1)
NOMS	((1, ('cabinet', 'N')), 1)
NOMS	((1, ('Baklouti', 'N')), 1)
NOMS	((1, ('BANDES', 'N')), 1)
NOMS	((1, ('AS', 'N')), 1)
NOMS	((1, ('inattendu', 'A')), 1)
NOMS	((1, ('spinalien', 'A')), 1)
NOMS	((1, ('royal', 'N')), 1)
NOMS	((1, ('Pichard', 'N')), 1)
NOMS	((-1, ('inviter', 'V')), 1)
NOMS	((1, ('Citoyen', 'N')), 1)
NOMS	((1, ('Gérardin', 'N')), 1)
NOMS	((-1, ('rassemblement', 'N')), 1)
NOMS	((1, ('médecine', 'N')), 1)
NOMS	((1, ('parlant', 'A')), 1)
NOMS	((-1, ('Lachcen', 'N')), 1)
NOMS	((-1, ('résumer', 'V')), 1)
NOMS	((-1, ('Mausolée', 'N')), 1)
NOMS	((-1, ('commenter', 'V')), 1)
NOMS	((-1, ('Bruno', 'N')), 1)
NOMS	((1, ('manuscrit', 'A')), 1)
NOMS	((-1, ('huitiÈme', 'N')), 1)
NOMS	((-1, ('Chèvremont-Bourogne', 'N')), 1)
NOMS	((1, ('franciser', 'V')), 1)
NOMS	((-1, ('Etat', 'N')), 1)
NOMS	((1, ('fort', 'ADV')), 1)
NOMS	((1, ('Village', 'N')), 1)
NOMS	((1, ('Scory', 'N')), 1)
NOMS	((1, ('Aubree', 'N')), 1)
NOMS	((1, ('Léon', 'N')), 1)
NOMS	((-1, ('sanguinaire', 'N')), 1)
NOMS	((1, ('Visconti', 'N')), 1)
NOMS	((1, ('Blond', 'N')), 1)
NOMS	((-1, ('SYNDICALE', 'N')), 1)
NOMS	((-1, ('animal', 'N')), 1)
NOMS	((1, ('EvoBus', 'N')), 1)
NOMS	((1, ('1922', 'N')), 1)
NOMS	((1, ('karatéka', 'N')), 1)
NOMS	((-1, ('dresser', 'V')), 1)
NOMS	((1, ('JMF', 'N')), 1)
NOMS	((1, ('1068', 'A')), 1)
NOMS	((-1, ('main', 'N')), 1)
NOMS	((-1, ('KOVACS', 'N')), 1)
NOMS	((1, ('Revelation', 'N')), 1)
NOMS	((1, ('contact', 'N')), 1)
NOMS	((-1, ('Green', 'A')), 1)
NOMS	((1, ('Jacquot', 'N')), 1)
NOMS	((1, ('642', 'A')), 1)
NOMS	((1, ('Apremont-la-Forêt', 'N')), 1)
NOMS	((1, ('armer', 'V')), 1)
NOMS	((-1, ('match', 'N')), 1)
NOMS	((1, ('Evette-Salbert', 'N')), 1)
NOMS	((1, ('Montbéliardp1-6', 'N')), 1)
NOMS	((1, ('loyer', 'N')), 1)
NOMS	((-1, ('RCV', 'N')), 1)
NOMS	((1, ('éditer', 'V')), 1)
NOMS	((-1, ('félicitation', 'N')), 1)
NOMS	((1, ('Uhel', 'N')), 1)
NOMS	((-1, ('Vincennes', 'N')), 1)
NOMS	((-1, ('aérien', 'A')), 1)
NOMS	((1, ('BOSSES', 'N')), 1)
NOMS	((1, ('marketing', 'N')), 1)
NOMS	((-1, ('NEW', 'N')), 1)
NOMS	((1, ('radioactif', 'A')), 1)
NOMS	((1, ('salifère', 'A')), 1)
NOMS	((1, ('vendre', 'V')), 1)
NOMS	((-1, ('Savoureuse', 'N')), 1)
NOMS	((1, ('utilisable', 'A')), 1)
NOMS	((-1, ('Ile', 'N')), 1)
NOMS	((-1, ('Europe', 'N')), 1)
NOMS	((1, ('7-6', 'A')), 1)
NOMS	((-1, ('friterie', 'N')), 1)
NOMS	((1, ('Bach', 'N')), 1)
NOMS	((1, ('étrusque', 'A')), 1)
NOMS	((1, ('Humblot', 'N')), 1)
NOMS	((1, ('René-Hologne', 'N')), 1)
NOMS	((1, ('Touloise', 'N')), 1)
NOMS	((1, ('Dumez', 'N')), 1)
NOMS	((1, ('Terre-Mère', 'N')), 1)
NOMS	((1, ('Horchman', 'N')), 1)
NOMS	((1, ('Robin', 'N')), 1)
NOMS	((1, ('dijon._', 'ADV')), 1)
NOMS	((-1, ('Assina', 'N')), 1)
NOMS	((1, ('Lucienne', 'N')), 1)
NOMS	((1, ('Ephémère', 'N')), 1)
NOMS	((-1, ('Marcelin', 'N')), 1)
NOMS	((1, ('littéral', 'A')), 1)
NOMS	((-1, ('parrain', 'N')), 1)
NOMS	((-1, ('VOIR', 'N')), 1)
NOMS	((1, ('subtilement', 'ADV')), 1)
NOMS	((1, ('mwen', 'A')), 1)
NOMS	((1, ('Colin-Maire', 'N')), 1)
NOMS	((1, ('Sainte-Barbe', 'N')), 1)
